Columbia University Medical Center Alumni Auditorium , 650 West 168th St. , Between Broadway and Fort Washington Ave , New York , NY , us , 10032
Wollman Park Skating Rink , Prospect Park , Parkside/Ocean Avenues or Lincoln Road/Ocean Avenue Entrances , Brooklyn , NY , us , 11225
Central Park's Great Lawn , Field 4 , Enter park at 86th Street , New York , NY , us , 10314
The Great Hill , Central Park , at 109th St. near Central Park West , New York , NY , us , 10024
Van Cortlandt Park , Stockbridge Indian Memorial , Oneida Ave and Van Cortlandt Park E , Bronx , NY , us , 10451
Hop Devil Grill , 129 St. Mark's Place , East Village. St. Mark's @ Ave. A , New York , NY , us , 10009
Columbia University, International Affairs Building , 420 West 118th Street , (Room 417, Altschul Auditorium) , NYC , NY , us , 10027
New York Regional Office , 201 Varick Street , Suite 1025 , New York , NY , us , 10014
Juan Valdez Cafe , 140 E 57th St , b/w 3rd Ave. & Lexington Ave. , New York , NY , us , 10022
Sushi Samba , 87 7th Ave S , New York, NY , New York , NY , us , 10014
R Bar , 218 Bowery Street  , Near Rivington Street , New York , NY , us , 10012
Copper Chimney , 126 E 28th , second floor , New York , NY , us , 10016
Lava Gina , 116 Avenue C , between 7th and 8th , New York , NY , us , 10009
Launchpad Creatives , 97 Main Street  , first floor , Woodbridge  , NJ , us , 07095
The Whiskey Rebel , 129 Lexington Ave , (between 28th St & 29th St) , New York , NY , us , 10016
Tacos Matamoros , 4508 Fifth Avenue  , (45th Street) , Brooklyn , NY , us , 11209
Rocky Point , Rt 25a , x-Rocky Point Rd , Rocky Point , NY , us , 11778
Angelika Film Center  , 18 W. Houston St. (at Broadway) , (at Broadway) , New York , NY , us , 10003
Bryant Park , 6th Ave b/w 40 & 42 , at the fountain , New York , NY , us , 10018
The Tonic Bar  [Second Floor] , 727 Seventh Avenue , Btw 48th and 49th Streets , New York , NY , us , 10019
O'Reilly's Pub (UPSTAIRS) , 54 West 31st Street , Bet. 6th Ave & Broadway , New York , NY , us , 10001
Planet Hollywood , Broadway & 45th , Times Square , New York , NY , us , 10036
The House of Brews , 302 West 51st Street , 2nd Floor , New York , NY , us , 10019
Shetler Studios & Theaters , 244 West 54th St.  , 12th floor - Room 1208 , New York , NY , us , 10019
Laura Pels Theatre/Harold and Miriam Steinberg Center for Theatre , 111 W 46th St , 6th & 7th Aves , New York , NY , us , 10001
59E59 Theaters , 59 East 59th Street , Bet. Madison & Park Ave. , New York , NY , us , 10022
DUMBO Startup Lab , 68 Jay Street, Suite 718 , DUMBO , Brooklyn , NY , us , 11201
Jewel Heart New York Center , 260 West Broadway, #1-G , Entrance at St. John's Lane , New York , NY , us , 10013
Candle 79 , 154 East 79th Street , (at Lexington Ave.) , New York , NY , us , 10075
Great Lawn , Central Park , West side of the lawn closer to 81st St entrance of the park (Enter at 86th or 81st) , New York , NY , us , 10001
University Settlement Community Center , 273 Bowery , (at E. Houston) , New York , NY , us , 10002
Jimmy's On 7th , 41 E 7th St , (7th St & 2nd Ave) , New York , NY , us , 10003
My Office , 817 Broadway , 9th Floor North Suite , New York , NY , us , 10008
Dean and Deluca , 10 Columbus Circle , Located at  Borders Books and Music , New York , NY , us , 10019
BUNGA'S DEN , 137 WEST 14 STREET , BETWEEN 6TH & 7TH AVE , New York , NY , us , 10011
Ozzie's , 249 5th Avenue , @Garfield , Brooklyn , NY , us , 11215
4th Avenue Pub , 76 4th Ave , (between Bergen and St. Marks) , Brooklyn , NY , us , 11217
Proof , 239 3rd Avenue , Btwn 19th & 20th , New York , NY , us , 10003
Heritage Park , Corner of Rte 25A and Rte 83 , Corner of Route 83 & 25A , Mount Sinai , NY , us , 11766
Dalton's Bar and Grill , 611 9th Ave , bet 43/44 st. , New York , NY , us , 10036
West Brighton Local Development Corp. , 705 Forest Ave. , Staten Island , NY , NY , us , 10310
Alice Tully Hall , 65th and Broadway , Lincoln Center , New York , NY , us , 10023
Landmark's Sunshine Cinema , 143 E. Houston St. , btw. Eldridge & Forsyth Sts. , New York , NY , us , 10002
IFC Center , Sixth Avenue and W. 3rd Street , Sixth Avenue and W. 3rd Street , New York , NY , us , 10003
Ripley-Grier Studios , 520 8th Ave bet 36th/37th Sts , Room 17B , New York , NY , us , 10018
Ripley-Grier Studios , 520 8th Ave bet 36th/37th , 16th Floor, Room 16 E , New York , NY , us , 10001
Kanvas Bar , 219 Ninth Avenue , b/w 23rd & 24th St. , New York , NY , us , 10011
Telephone Bar and Grill , 149 Second Ave (between 9th and 10th) , (telebar.com) , New York , NY , us , 10001
AMC Loews Lincoln Square , 1998 Broadway , (at 67th) , New York , NY , us , 10023
Upper West Side , 319 W 84th St , Apt 1R , New York , NY , us , 10024
PROMENADE , 215 West 28th St. , (between 7th & 8th Ave.) , New York , NY , us , 10001
Studio XXI , 59 West 21st Street , Corner of 6th Avenue , New York , NY , us , 10010
Queen of Hearts , West Houston Street , Pier 40 , New York , NY , us , 10001
Manhasset Movie Theatre , Plandome Rd. , Meet in front under the canopy! , Manhasset , NY , us , 11030
Dwyer Cultural Center (DCC) , 258 Saint Nicholas Ave., btw. W. 123rd & W. 124 Sts. , Entrance on W. 123rd St., btw. Frederick Douglass Blvd. & Saint Nicholas Ave. , New York , NY , us , 10027
Brooklyn Museum (BMA) , 200 Eastern Pkwy. , & Washington Ave. , Brooklyn , NY , us , 11238
Maui Tacos (MT) , 330 Fifth Ave. , btw. W. 32nd & W. 33rd Sts. , New York , NY , us , 10001
AMC Empire 25 (individual listing) , 234 W. 42nd St. , btw. Seventh & Eighth Aves. , New York , NY , us , 10036
AMC Loews 34th Street 14 (individual listing) , 312 W. 34th St.  , btw. Eighth & Ninth Aves. , New York , NY , us , 10001
Japan Society (JS) , 333 E. 47th St. , btw. First & Second Aves. , New York , NY , us , 10017
Producers' Club (The Producers' Club) , 358 W. 44th St., Second Fl. , & Ninth Aves. , New York , NY , us , 10036
Producers' Club (individual listing) , 358 W. 44th St., Second Fl. , & Ninth Ave. , New York , NY , us , 10036
BISTRO 33 , 19-33 Ditmars Blvd , (at 21st Street) , Astoria , NY , us , 11105
Luna de Juarez , 2598 Steinway Street Corner of 28  , 15 mn Manhattan V-R-N Trains , Astoria , NY , us , 11103
Indigo Kitchen & Cocktails ,  28-50 31st Street , (near 30th Avenue) , Astoria , NY , us , 11102
Neutral Ground , 15 West 37th Street , Ground Floor , New York , NY , us , 10001
Heartland Brewery , 350 5th Ave , (& 34th St -- Empire State Building) , New York , NY , us , 10001
Vintage Bar & Restaurant , 171 Main Street , Across from Macy's End of Galleria Mall , White Plains , NY , us , 10601
Leroy Street Dog Run/ Hudson River Park Pier 40 , Leroy Street , Cross at Morton , Greenwich Village , NY , us , 10014
MTV Networks Flagship Building , 1515 Broadway , Times Square , New York , NY , us , 10036
NY Public Library S,I, & B , Madison Avenue , (between 34th & 35th streets) , New York , NY , us , 10001
Kitano Hotel - Garden Cafe , 40 East 38th Street , (corner of Park Avenue & 38th Street) , New York , NY , us , 10016
Kitano Hotel , 40 Park Avenue , corner of 38th Street , New York , NY , us , 10016
Barbounia , 250 Park Ave. South @ 20th St. , near Union Square , New York , NY , us , 10013
27th Annual Festival of Ballooning , 37 Thor Solberg Rd , Solberg Airport , Whitehouse Station , NJ , us , 08889
Saint's Alp Teahouse , 39 Third Avenue , Btw 9th & 10th Streets , New York , NY , us , 10003
Emperor Japanese Tapas Shabu Restaurant , 96 Bowery , Btwn Hester & Grand St  , nyc , NY , us , 10013
Clearview Chelsea Cinema , Near the corner of 23rd st. & 8th ave. , Southeast side of 23rd st. , manhattan , NY , us , 10011
Deacon Brodie's , 370 W 46th St , (between 8th & 9th) , New York , NY , us , 10036
28on27 , 28 west 27th Street , 2nd Floor , New York , NY , us , 10010
Thursty Turtle , 84 West Park Place , Stamford CT , Stamford , CT , us , 06901
Rouge , 107 Mamaroneck Avenue , Upstairs , White Plains , NY , us , 10601
Sterling Forest - NY Ren Faire , 600 Route 17A , Tuxedo Park, NY , Tuxedo Park , NY , us , 10987
Taj , 48 West 21st street between 5th and 6th , New York, NY , New York , NY , us , 10010
Jake's Dilemma , 430 Amsterdam Avenue , (Between 80th & 81st) , New York , NY , us , 10024
EMC/VMWare/SpringSource NYC offices , 2 Penn Plaza , 18th Floor , New York , NY , us , 10121
Microsoft , 1290 Avenue of the Americas , 6th floor, Belasco Conference Room , New York , NY , us , 10001
ONE-11 Bar & Lounge , Holiday Inn Clinton , 111 West Main Street (Rte. 173), , Clinton , NJ , us , 08809
Cunard Cruise Line , Brooklyn Cruise Terminal , 70 Imlay Street , Brooklyn , NY , us , 11231
McCormick & Schmick's , 175 Riverside Square  , The Shops at Riverside , Hackensack , NJ , us , 07601
Club Casa at the Casablanca Restaurant , 1111 Easton Road (Rte. 611) , Warrington Mews Pavilion Center at intersection of 611 / Easton Road and Oxford Drive , Warrington , PA , us , 18976
Stoney Brook Grille , 1285 Route 28 , Easton Turnpike , North Branch , NJ , us , 08876
Teleconference Phone Meeting , Grand American Tours , 5 S Morton Ave , Morton , PA , us , 19070
4H Center , 69 Stony Hill Rd, Bethel CT , also known as Fairfield county Agricultural Center , Bethel , CT , us , 06801
Newtown Congregational Church , 14 West St , I am not affiliated with Newtown Congregational church in any way.  It is just a meetup location. , Newtown , CT , us , 06470
Chelsea Studios , 151 west 26th street  , 5th floor , New York , NY , us , 10001
Omega Diner , 1809 Lakeville Rd.  , just off Hillside Aveue , New Hyde Park  , NY , us , 11040
Think Coffee , 248 Mercer , between 3rd & 4th street , New York , NY , us , 10012
The Bowery Electric , 327 Bowery , (@2nd street) , New York , NY , us , 10003
TriANGulO , 135 W 20th St , #301 , New York  , NY , us , 10011
In Bryant Park - Under the 5 Red and White Umbrellas (42nd Street Side of Bryant Park) , Avenue of the Americas & 40th st , under the red umbrellas , New York , NY , us , 10036
Good Housekeeping Research Institute , 300 W 57th Street , 29th Floor , New York , NY , us , 10019
NYU Steinhardt School of Culture, Education, and Human Development; Barney Building , 34 Stuyvesant St ,  between Second and Third Aves , New York , NY , us , 10001
The Gallery Players , 199 14th St.  , btw 4&5 ave. , Brooklyn , NY , us , 11215
The Picnic Market Cafe  , 2665 Broadway  , (between 101st and 102nd) , new york , NY , us , 10025
Lafayette Grill and Bar , 54 Franklin Street , (between Broadway and Lafayette) , Manhattan , NY , us , 10013
The Village Wellness Project , 80 E. 11th Street , Suite 407 , New York , NY , us , 10003
Taj Mahal - Deposit Required , 318 East 6th Street   , (middle of the street, east of the Taj restaurant) , New York , NY , us , 10003
The Morgan Library & Museum , 225 Madison Ave , at 36th Street , New York , NY , us , 10016
The New York Academy of Sciences Conference Center  , 7 World Trade Center , 250 Greenwich Street, 40th Floor , New York , NY , us , 10007
SciCafe , American Museum of Natural History , Central Park West at 79th Street , New York , NY , us , 10024
Barnes & Noble , Union Square , 33 East 17th Street , New York , NY , us , 10003
The Philoctetes Center For The Multidisciplinary Study Of Imagination , The New York Psychoanalytic Institute  , 247 East 82nd Street  , New York , NY , us , 10028
Galerie Lelong , 528 W 26th St  , (between 10th and 11th Ave) , New York , NY , us , 10001
Community Church , 28 East 35th St @ Park Avenue , Gallery Room , New York , NY , us , 10016
Central Park - East Meadow , 5th Avenue & 97th Street , [Entrance Gate] , New York , NY , us , 10029
IRISH ROGUE LOUNGE , 356 W 44th St , ..BETWEEN 8TH AND 9TH , New York , NY , us , 10036
William Miller Sperry Observatory , Union County College , 1033 Springfield Ave , Cranford , NJ , us , 07016
The Explorers Club , 46 E 70th St , New York , New York , NY , us , 10021
Bread & Butter  , 419 Park Avenue South , 2nd Floor , New York , NY , us , 10016
Washington Irving High School , 40 Irving Place , Auditorium , New York  , NY , us , 10003
Downstairs at Cornelia Street Cafe , 29 Cornelia St , (between Bleecker & West 4th) , New York , NY , us , 10014
Kaufmann Theater, American Museum of Natural History , W 77th St and Central Park West , use entrance on 77th St between Central Park West and Columbus Ave , New York , NY , us , 10024
Northernmost Stop on the 4 Subway , Jerome Ave & Bainbridge Ave , (by the "Woodlawn" stop on 4 train) , Bronx , NY , us , 10470
American Museum of Natural History , 79th St. & Central Park West , 81st St & Central Park West , New York , NY , us , 10002
All Soul's Church , 80th St.and Lexington Ave. , Manhattan , New York , NY , us , 10001
All Souls , 1157 Lexington Avenue , (at 80th Street) , New York , NY , us , 10075
Hilton New York , 1335 6th Avenue , Murray Hill Room , New York , NY , us , 10019
Yahoo! - Times Square Conference Room , 111 W 40th St, btwn 6th and 7th , 12th Floor , New York , NY , us , 10036
Starbucks , 347 South Street  , 4th St , Philadelphia , PA , us , 19147
TRAINING CENTER , 305 7TH AVE , 11TH FLOOR , New York , NY , us , 10018
Doubletree Metropolitan , 569 Lexington Avenue , (between 50th & 51st Streets) , New York , NY , us , 10022
Marriott East Side , 525 Lexington Ave , at 49th street  , New York City , NY , us , 10017
Studio Anya , 49 W 24th Street , 8th Floor , New York , NY , us , 10010
Suspenders Bar & Restaurant , 111 Broadway, Thames Street , Downstairs by the 4 & 5 train entrance , New York , NY , us , 11237
NY Sage Center , 60 Water Street, #728 , Take either the F train to York St. or the A/C train to High St. (Both are first stops in Brooklyn). , Brooklyn , NY , us , 11201
Sony Public Atrium 1st Floor , 550 Madison Avenue , New York, NY 10022 , New York , NY , us , 10021
Sony Public Atrium , 550 Madison Avenue , Between 55th and 56th , New York , NY , us , 10022
ReadyWork , 231 W 29th St. , #603 , New York , NY , us , 10001
Meetup HQ , 632 Broadway , 9th Floor , New York , NY , us , 10012
Macy's Herald Square , Broadway between 34th & 35th St. , Near the holiday display window , New York , NY , us , 10013
Burberry Soho , 131 Spring St , Soho , New York , NY , us , 10012
Palace Hotel , 455 Madison Ave , (Between 50th and 51st) , New York , NY , us , 10022
Kate's Joint , 58 Avenue B , (Corner East 4th St.) , New York , NY , us , 10009
Bloomberg Campaign Headquarters , 111 West 40th Street , between Broadway & 6th Avenue , New York , NY , us , 10018
Bryant Park , 6th Avenue and 41th Street , Midtown , New York , NY , us , 10018
M&M Mars , 1593B Broadway , (At 48th Street) , New York , NY , us , 10036
Madison Square Garden , 7th Ave and 33rd Street , Midtown , New York , NY , us , 10033
Brookly Street , 792 Eastern Parkway , (between Kingston and   Albany Avenues) , Brooklyn , NY , us , 11213
Sak's Fifth Ave NYC , 611 5th Avenue , 5th Avenue and 49th Street , New York , NY , us , 10022
Lord and Taylor , 424 5th Ave , at 38th Street , New York , NY , us , 10016
Namaste Cafe , 89 Morris St , (at the George Street Natural Foods Co-Op) , New Brunswick , NJ , us , 08901
Eden Cafe Bar , 2728 Broadway , @105th St , New York , NY , us , 10025
Brooklyn Public Library , 10 Grand Army Plaza , Trustees Room, 3rd Floor , Brooklyn , NY , us , 11201
Smash Studios , 307 W 36th St.   . , 18th floor, Elite Studio B  , New York , NY , us , 10018
UltraSound Studios , 251 W.30th St. bet 7/8th ave. , Studio D..6th FL , New York , NY , us , 10001
Bohemian Hall (outside beer garden area) , 29-19 24th Ave , Astoria, NY , Astoria , NY , us , 11102
Kevin St. James , 8th Avenue between 46th and 47th , Upstairs , New York , NY , us , 10001
NYU Kimmer Center , 60 Washington Square South (at LaGuardia Place) , 4th Floor , New York , NY , us , 10003
The Central Bar , 109 E. 9th Street , East Village , New York , NY , us , 10003
Cutting Room , 19 W. 24th St , Manhattan , New York , NY , us , 10001
Marriot Marquis , Times Square , Manhattan , New York , NY , us , 10021
Belmont Lounge , 117 East 15th Street , Between Park and Irving , New York , NY , us , 10021
Village Pourhouse , 64 Third Ave , at 11th St. , New York , NY , us , 10021
36 West Bar and Grill , 314 W 36th St , just west of 8th Avenue , New York , NY , us , 10018
Domenico's , 120 E 40th Street , b/w Lexington & Park Avenue , New York , NY , us , 10016
Le Pain Quotidien , 922 7th Ave , At 58th St , New York , NY , us , 10019
In Front of Peppino's Pizzaria , 39-63 61st St  , Bt. Woodside Ave. and Roosevelt Ave , Woodside , NY , us , 11377
Fordham University, McNally Auditorium , 140 W 62nd St , (Between Columbus & Amsterdam) , New York , NY , us , 10023
SideBar , 118 E. 15th Street , at Irving Place , New York , NY , us , 10003
Sen. Gillibrand's Manhattan Office , 780 3rd Avenue  , between 48th and 49th St) , New York , NY , us , 10017
La Tea Teatro , 107 Suffolk Street Room 203 , between Rivington & Delancey , New York , NY , us , 10002
COLUMBIA UNIVERSITY  , LOW LIBRARY , 535 WEST 116TH STREET , New York , NY , us , 10025
Gotham Comedy Club , 208 W 23rd Street , (Between 7th & 8th Avenue)  , New York , NY , us , 10011
