,word1,word2,label
3745,Agamana,vArwAyAH,T
3746,pApa,cewasam,B
3747,ganwu,kAma,B
3748,praSAnwa,manasaM,B
3749,pravikIrNa,SUraH,B
3750,vipra,qReH,T
3751,mqxu,vAcA,T
3752,bahu,Sruwam,B
3753,kesara,aruNaH,B
3754,mahaw,maMwrI,T
3755,sa,cewanam,B
3756,kRewra,AxiRu,B
3757,akROhiNI,pramANam,B
3758,kAma,banXanam,B
3759,kUrmma,rUpam,B
3760,pUrva,AxO,B
3761,na,AjFApiwA,T
3762,sa,vAnaram,B
3763,xURiwa,anwarafgA,B
3764,vyaFjana,AxIni,B
3765,kqRNa,aMgArAn,T
3766,rUpa,hInAm,T
3767,cawurviXa,upayogaH,T
3768,vAnara,senayA,T
3769,sAXu,vqwwaH,B
3770,sarva,prayawnena,T
3771,sarva,xAnAni,T
3772,parama,iSvara,T
3773,prasanna,manasA,B
3774,lifga,AkArikAm,B
3775,sva,Xanam,T
3776,wyakwa,gqhAH,B
3777,na,Gqwam,T
3778,nir,AwafkA,B
3779,xaSan,yojanam,T
3780,a,huwvA,T
3781,hiMsA,AwmakaH,B
3782,wri,afgulam,T
3783,sahasra,save,B
3784,sahasra,newraH,B
3785,a,balasya,B
3786,maXu,manxiram,T
3787,Awma,ArAmaH,B
3788,lakRa,loBAn,T
3789,hIna,vAwasya,B
3790,na,Srowriye,T
3791,agra,BAga,T
3792,nArasiMha,AKyam,B
3793,xur,avasWAm,T
3794,anwaH,koRTakAw,T
3795,na,SuBam,T
3796,Bagna,jAnuH,B
3797,hema,mAlinAm,B
3798,paFca,AwmakaM,B
3799,mAwulufga,rasaM,T
3800,sam,kIrwanam,T
3801,aSva,BUmiM,T
3802,Gqwa,Apluwam,T
3803,prawi,ekam,A
3804,viruxva,vIryaM,B
3805,nira,anwaraM,A
3806,vajra,pANi,B
3807,sva,surakRA,T
3808,hqw,Axyam,B
3809,SrIrAya,mahASayena,T
3810,nir,balA,B
3811,mokRa,amokRO,D
3812,su,xarSaH,T
3813,vyapA,SriwAH,T
3814,hqw,AxyA,B
3815,wax,puwram,T
3816,mahA,mInAH,T
3817,sarva,wanwrANAM,T
3818,sAmagrI,Axi,B
3819,prA,muKyena,T
3820,newra,manwreNa,T
3821,safkata,ApannA,T
3822,su,alaMkqwEH,T
3823,sunxara,sunxarANi,D
3824,Ajya,AxyEH,B
3825,asmaw,prawiveSinaH,T
3826,mahaw,awmAnaM,B
3827,aXi,xEvawam,A
3828,sa,wriparyeRaNe,B
3829,xaNda,nIwO,T
3830,Sawa,guNaM,T
3831,saMsqRta,lifgaM,B
3832,nAraxa,mune,T
3833,xur,Agraha,T
3834,vismqwa,kalawraH,B
3835,rakwa,AxayaH,B
3836,su,rupA,B
3837,sevA,nivqwwasya,T
3838,an,arWakena,T
3839,prANa,priyAya,T
3840,hIna,buxXiH,B
3841,a,jIrNam,T
3842,wArkRya,kewana,B
3843,su,krUrAH,T
3844,vasiRTa,AxIn,B
3845,wri,Buvanam,D
3846,prawi,kalpyAn,T
3847,sAXaka,Axikam,B
3848,mqwyu,yAnaM,T
3849,karuNa,anwarafgAH,B
3850,mahA,kakRA,B
3851,vAyu,wawwvam,T
3852,rotikA,Axi,B
3853,a,jAwAnAM,T
3854,anya,haswena,T
3855,Ayawa,locanA,B
3856,muni,SApam,T
3857,maha,uxaXiH,T
3858,rAjan,siMhaH,T
3859,Bqwa,puwrAH,B
3860,lamba,wuNdaH,B
3861,wapaH,yajFA,B
3862,Acamana,arWam,T
3863,sa,roRam,B
3864,SeRa,SayyAm,T
3865,xaSasahasra,rUpyakANi,T
3866,UrXva,caraNaH,B
3867,paraspara,viruxXAn,T
3868,hewu,yukwaH,T
3869,vexa,niSciwaH,T
3870,nir,mamAH,B
3871,pra,calanwO,T
3872,aXo,muKaH,B
3873,waWA,upamam,B
3874,bahu,suvarNakEH,B
3875,vIrapura,nAmni,B
3876,wanu,wvak,B
3877,sa,avaXAnawAyE,B
3878,cawurviMSawi,aXikam,B
3879,evaM,viXaH,B
3880,awi,prakarRAw,T
3881,pra,SAnwaH,T
3882,sa,hqllAsaH,B
3883,wuRta,AsyEH,B
3884,uFCa,SilEH,B
3885,BUwa,balim,T
3886,xur,mawe,B
3887,unnawa,BAla,T
3888,manxa,vIryam,B
3889,anwarikRa,carAH,T
3890,sa,guNaH,B
3891,pawi,vrawAnAm,B
3892,pIwa,varNA,B
3893,niSciwa,samayAw,T
3894,pUraNa,arWAya,T
3895,vi,priyam,B
3896,BaginI,viRayakeNa,B
3897,apavixZXa,agnihowrasya,B
3898,uwwAna,pAxAH,T
3899,amuka,wiWO,T
3900,bahu,viXEH,B
3901,viveka,rahiwAH,T
3902,a,saMgawEH,T
3903,na,kqwyam,T
3904,yuvan,rAjeByaH,T
3905,uxvAha,arWaM,T
3906,sahaja,anumAnam,T
3907,laGu,xvIpam,T
3908,komala,gAwrI,B
3909,uwPulla,vaxana,B
3910,uxyama,varjiwaH,T
3911,Soka,parAyaNaH,B
3912,SUnya,AgAraM,B
3913,guNa,jAwEH,T
3914,uwsava,Axi,B
3915,gqhIwa,vaswrayA,B
3916,kapi,XvajaH,B
3917,yawa,AwmAnO,B
3918,kqwa,aswraH,B
3919,rUpa,sampannAm,T
3920,nis,SrIkAH,B
3921,nAnA,vqwwiH,B
3922,jIva,saMjFiwam,B
3923,yuga,AxiRu,T
3924,pata,samputakam,T
3925,rawna,Bariwam,T
3926,kala,kalaH,D
3927,yaWArWa,xAwAraH,T
3928,waw,vyApqwa,T
3929,xurjana,gamyAH,T
3930,Baga,akRi,T
3931,evaM,viXa,B
3932,sa,xakRiNAH,B
3933,sikKa,samAjasya,T
3934,puruRa,rUpeNa,T
3935,kopa,SIla,B
3936,nir,malawvAw,B
3937,garBa,rasAw,T
3938,AXunika,saByawAyAm,T
3939,anyA,viXAm,B
3940,meRa,kqwam,T
3941,sa,saMjFaH,B
3942,sawya,aBisaMXAya,B
3943,uxAra,vacane,T
3944,sammAna,pUrvakam,B
3945,labXa,viSramaH,B
3946,kAla,miWyAyogaH,T
3947,parama,AwmanA,T
3948,pra,SAsiwum,T
3949,A,sAxya,T
3950,sa,SokAm,B
3951,miwra,muKaH,B
3952,xurxina,anwargawA,T
3953,su,praWiwaH,T
3954,jFAna,plavaM,B
3955,ganwu,manA,B
3956,yawa,AwmAnaH,B
3957,bqhaspawi,maweH,B
3958,ku,saMbanXaM,T
3959,bahu,muKAH,B
3960,waw,apekRya,T
3961,mahaw,pApmA,B
3962,kqwwi,vAsAH,B
3963,laGu,cewasAm,B
3964,para,nirmiwiH,T
3965,ni,yukwaH,T
3966,na,yukwasya,T
3967,kqwa,prajFaH,B
3968,na,nirvacanIyam,T
3969,awi,mAwaram,T
3970,kAruNya,SIlaH,B
3971,saMskqwa,nAmAni,B
3972,bahuviXa,vikalpAH,T
3973,Kara,mUwram,T
3974,pIlu,rasaM,T
3975,Xqwa,upanewra,B
3976,a,SocyAH,T
3977,paxAwi,mArge,T
3978,sarva,viRayeRu,T
3979,SAnwa,svaBAvaH,B
3980,rAjan,sevAyAm,T
3981,suvarNa,RTIvanAw,T
3982,vi,gawe,B
3983,mahaw,XanaH,B
3984,sa,smiwam,B
3985,a,xawwam,T
3986,rahasya,pUrNam,T
3987,an,AyuRyaM,T
3988,cawar,viXA,B
3989,naRta,saMwApaM,B
3990,sqRti,krame,T
3991,BUri,xakRiNaH,B
3992,kRIra,miSraH,T
3993,aBivyakwa,AwmakaM,B
3994,parimiwa,prajFaH,B
3995,cawus,paWe,B
3996,a,meyaH,T
3997,sva,pANO,T
3998,muRti,parimiwA,T
3999,AXawwa,garBA,B
4000,pApa,BAraH,T
4001,ASrama,nikate,T
4002,vi,varNaH,B
4003,jaraxgava,nAmA,B
4004,pUjA,krameNa,T
4005,sa,avakASam,B
4006,avanawa,SiraskaH,B
4007,skanXa,xarSanamAwraM,T
4008,nir,rlajjA,B
4009,aBra,cCAyA,T
4010,bahu,sAhasraM,B
4011,sa,BAjanam,B
4012,kASi,rAja,T
4013,a,xviwIyaH,B
4014,gurU,BakwAH,T
4015,avanawa,muKI,B
4016,xqRti,gocara,T
4017,pANdu,varNAH,B
4018,inxra,SoBanam,D
4019,SiKaNdI,AxyAH,B
4020,ava,ruxXa,T
4021,vicCinna,wanwrIkA,B
4022,Saswra,AxinA,B
4023,saM,pramUDeRu,T
4024,cawurWa,mUrKaH,T
4025,SabalA,nAmikAm,B
4026,sawya,vrawA,B
4027,a,pESunam,T
4028,sa,viBIRaNEH,B
4029,ava,lokayAmi,T
4030,baxXa,BAvA,B
4031,pArSva,carmANi,T
4032,anu,wApam,T
4033,vqkRa,AxIn,B
4034,asmaw,AxeH,B
4035,ewaw,upaveSanaM,T
4036,Sama,parasya,B
4037,inXana,sWam,T
4038,sWUla,piNdikAH,B
4039,manxa,svareNa,T
4040,snigXa,varNaH,B
4041,manas,cikiwsAlaye,T
4042,na,kRawAm,T
4043,kqSa,uxarIm,B
4044,Arya,cAruxawwaH,T
4045,ahaMkAra,parigraham,T
4046,sarva,vqwwAnwam,T
4047,na,Binnena,T
4048,vana,kAmaM,B
4049,Awwa,ganXAH,B
4050,samyak,vqwwAH,B
4051,apAna,akRaH,B
4052,Sawa,guH,B
4053,nEH,SreyasI,T
4054,sawya,yajFAH,B
4055,prawyakRa,XarmAH,B
4056,anna,guNAn,T
4057,xvija,agreByaH,T
4058,xqDa,vrawaH_Bs,B
4059,kaliwa,aFjaliH,B
4060,maXya,nimnaH,B
4061,xur,BAvanAyA,B
4062,nyAya,priya,B
4063,Xarmma,ISam,T
4064,ekAnwa,SIlI,B
4065,vi,avasWA,T
4066,Sruwi,saMpannAH,T
4067,SlAGya,guNaH,B
4068,na,AlambaH,T
4069,su,cariwaM,T
4070,sarva,xeva,T
4071,go,vqRam,T
4072,sva,vakRasi,T
4073,pakRa,pAwena,T
4074,saM,jAwaM,T
4075,haswin,snAnam,T
4076,wqNa,AxayaH,B
4077,guru,gAwra,T
4078,maruwwara,Sakati,T
4079,xina,ananwaram,T
4080,Agama,anAgamO,D
4081,na,calam,T
4082,kalaha,priyA,B
4083,sawwva,Axi,B
4084,sa,praNayam,B
4085,a,viroxXAraM,T
4086,sa,arWakaM,B
4087,aparAhNa,kAla,T
4088,niwya,uxako,B
4089,a,jFaH,T
4090,jIvana,nirvAhasya,T
4091,xuH,prajFAH,T
4092,na,xamBiwvam,T
4093,sa,prasekaH,B
4094,sa,ahaMkAreNa,T
4095,Oxaka,AnUpam,D
4096,wyakwa,XarmaH,B
4097,niraswa,pAxape,B
4098,vinawa,vaxanaH,B
4099,puwra,vaXvoH,T
4100,ucca,Sabxena,T
4101,SuxXi,saMSrayam,B
4102,prawarxana,praBqwayaH,B
4103,kaMsa,AxInAm,B
4104,asama,praxeSasya,T
4105,viMSaw,bAhuH,B
4106,kqwajFawA,pUrvakam,B
4107,prasanna,muKaM,B
4108,gawa,klamasya,B
4109,kUpa,samIpam,T
4110,vahni,BayAw,T
4111,sa,upasneha,B
4112,a,nikewanaH,T
4113,varwula,Axi,B
4114,iwi,Axi,B
4115,su,vyAhqwaM,T
4116,su,ciram,T
4117,svarNa,puruRasya,T
4118,alpa,wejAH,B
4119,SuBa,xarSanam,B
4120,kqwa,saMGAwAH,B
4121,Safku,karNaH,B
4122,ASrama,sWAn,T
4123,sUpa,japAH,B
4124,miSra,mahoxayena,T
4125,jala,mallakam,T
4126,bqhaw,SAKaH,B
4127,Xarma,samAviRtaH,T
4128,vIraBaxra,nAmakaH,B
4129,a,nAWAH,B
4130,sa,kutumbam,B
4131,uxagra,rUpam,B
4132,sixXa,puruRaH,T
4133,meGa,GoREH,B
4134,wEla,prapUriwaH,T
4135,a,wulam,B
4136,kula,Axi,B
4137,kRuxrabuxXi,nAmA,B
4138,Binna,rucaya,B
4139,vicAra,mUDayoH,T
4140,canxra,uxayaH,T
4141,sama,upakaraNO,B
4142,vi,sPUrjiwam,T
4143,eka,akRa,B
4144,jagaw,sWiwaM,T
4145,mahA,uwsAhAn,B
4146,wEryyak,yonyaH,B
4147,jvalana,AxinA,B
4148,parama,valgunA,T
4149,rUkRa,pUrvaH,T
4150,anunaya,parigrahaH,T
4151,parama,ISvara,T
4152,gaBIra,reKayA,T
4153,pAMdya,rAjam,T
4154,wIvra,uwsAhena,T
4155,axBuwa,xarSana,B
4156,sa,hAsaM,B
4157,caNda,aMSunA,T
4158,sa,snehaM,B
4159,lawA,viSeRaH,T
4160,sam,Asanna,T
4161,waraNa,saMvqwe,T
4162,yajFa,prayojanam,B
4163,yOvana,saxqSam,T
4164,a,punarBave,T
4165,sWira,mawiH,B
4166,prawi,sanXyam,A
4167,saMvqwa,AwmA,B
4168,priya,nivexyamAnAni,T
4169,vi,vqxXaH,T
4170,inxra,AxiByaH,B
4171,yaWA,samBavam,A
4172,pOwrI,nirviSeRam,T
4173,paFca,SawAH,B
4174,sixXi,kAraNam,T
4175,maha,asuraH,T
4176,krUra,xqRti,B
4177,arXa,rAwram,T
4178,vikrewu,kAmaH,B
4179,niyawa,AwmanAm,B
4180,svalpa,kAlAya,T
4181,XUwa,pApmA,B
4182,mahA,iRvAsaH,B
4183,pra,yawamAnAyAM,T
4184,maw,prawiveSinI,T
4185,praNaya,leSam,T
4186,kuSa,uxakam,T
4187,xqRta,BayAH,B
4188,puwra,sahiwAm,T
4189,kroXa,samBavam,B
4190,puruRa,saMjFa,B
4191,alpa,AyuH,B
4192,mahA,rujA,B
4193,xvi,viXA,B
4194,manasa,AwmanaH,T
4195,Sawru,senAyA,T
4196,xuryoXana,muKam,B
4197,waWA,viXAnAm,B
4198,kuSa,nABasya,B
4199,pari,pUriwam,T
4200,laGu,kukkutAH,T
4201,xurbala,AwmanaH,B
4202,saM,nipAwe,T
4203,baka,rAkRasam,T
4204,kqwa,saMkewAni,B
4205,a,kAmA,B
4206,SuBa,lakRaNaH,B
4207,anwarhiwa,spqRtaH,T
4208,xuryoXana,ASriwaH,T
4209,na,saMXeyAH,B
4210,guNa,anviwena,T
4211,sawya,sanXaH,B
4212,paFca,wawvam,T
4213,giri,SiKarAw,T
4214,BUmi,gqhaM,T
4215,vikAra,saMjFa,B
4216,mahA,raWaH,B
4217,pra,karwavyA,T
4218,kARTa,vikrewA,T
4219,xvi,akRaraH,B
4220,sa,PANiwaM,B
4221,BUwa,arWam,T
4222,karma,mUlaM,T
4223,agni,sAkRikam,B
4224,na,vakwavyAsi,T
4225,viwwa,iSaH,T
4226,wIkRNa,XAraH,B
4227,SamA,AwmakaH,B
4228,sva,vaSaH,T
4229,xvi,rasAni,T
4230,su,meXasaH,B
4231,haTa,praNIwaM,T
4232,ciwragrIva,nAmA,B
4233,sa,smiwaM,B
4234,eka,xinam,T
4235,xUra,sWaM,T
4236,jala,vihAram,T
4237,arGya,AxiBiH,B
4238,jiwa,svargAH,B
4239,xik,mUDaH,T
4240,sa,bAhuByAM,B
4241,vyAyAma,uRNam,B
4242,paMdiwa,mahoxayena,T
4243,cApa,vawsam,D
4244,manas,BAvaH,T
4245,muKa,rogAH,T
4246,an,unmawwAH,T
4247,xakRiNa,araNye,T
4248,sAgaraH,upamAH,B
4249,nAga,kewuH,B
4250,saM,viBAgAn,T
4251,na,upamaM,T
4252,a,vivekaH,B
4253,vi,SruwaH,T
4254,paraspara,saMlApe,T
4255,aBi,yAne,T
4256,sam,rakRaNam,T
4257,xur,AcArAn,T
4258,Rat,nemikaM,T
4259,sa,rjarasaM,B
4260,sa,guNAni,B
4261,mawsya,AjIvI,T
4262,niwya,saMnyAsAH,B
4263,sva,vaXUH,T
4264,prawi,saxasyaM,A
4265,wqNa,wanwuBiH,B
4266,sa,gaganaH,B
4267,awi,AvaSyakam?,T
4268,Gora,AkAram,B
4269,saMGatana,balena,T
4270,sa,AScaryaM,B
4271,na,vipaSciwaH,T
4272,wri,cawurAn,B
4273,cawurWa,BAk,B
4274,aXyayana,arWam,T
4275,anuroXa,pUrvakam,B
4276,vrawa,kqSAH,T
4277,a,SafkaH,B
4278,mAsa,mAwreNa,B
4279,evam,viXa,B
4280,yAwrA,kAraNawaH,T
4281,sa,suwA,B
4282,pra,GarRiwA,T
4283,xaSa,prakaraNaH,B
4284,na,gocarIm,T
4285,lakRa,guNA,T
4286,arWa,avagamane,T
4287,kqwa,niScayam,B
4288,pANdava,agnInAm,T
4289,saMXi,parvANaM,B
4290,sa,yanwra,B
4291,kqwa,vrawAH,B
4292,Apanna,cApalA,T
4293,kqwa,vqwwiH,B
4294,pra,sqwam,T
4295,puwra,arjiwEH,T
4296,pUrva,ASrame,T
4297,anuSaya,mUlasya,B
4298,wapas,mUrwwe,T
4299,prakRAliwa,afGriH,B
4300,mAnasika,roga,T
4301,nir,vaNyam,B
4302,saMXi,vigrahe,D
4303,su,praNIwena,T
4304,pOwra,mocayiwre,T
4305,su,parva,T
4306,pUjA,arhaH,B
4307,Agneya,svaBAvAw,B
4308,parAk,muKAH,B
4309,na,nyAyyam,T
4310,awi,lafGanam,T
4311,parpata,xvayam,T
4312,brahma,vqkRaH,T
4313,naRta,GqNaH,B
4314,an,ADyaH,T
4315,niyawa,AhArAH,B
4316,brahman,GoRaH,T
4317,sam,AjFapwaH,T
4318,nirGqNa,AwmanAm,B
4319,yawa,ciwwasya,B
4320,sarva,Sakwi,T
4321,aXigawa,vixya,B
4322,bqhax,aBiXAne,T
4323,nyaswa,SaswraM,B
4324,a,gaxAH,B
4325,a,koSasya,B
4326,sawva,samAviRtaH,T
4327,SleRma,vikAram,T
4328,Xqwa,manA,B
4329,mUla,AxyEH,B
4330,niyawa,AhAraH,B
4331,aniwa,AxayaH,B
4332,cawur,viXA,B
4333,awi,balaM,B
4334,a,vAcyawAm,T
4335,rakRiwa,AwmAnam,B
4336,wikwa,katukaM,D
4337,upa,hAsa,T
4338,sva,KureNa,T
4339,awi,uccEH,A
4340,a,prayacCan,T
4341,sa,jIvam,B
4342,kuSa,haswaH,B
4343,sWUla,parvA,B
4344,yaWA,pATaM,A
4345,Siva,nAmakasya,B
4346,sa,aXikAra,B
4347,bahu,SruwEH,B
4348,viviXa,SIlAnAM,B
4349,gqha,AByanware,T
4350,Abja,AnUpam,D
4351,sa,lomaBiH,B
4352,aBinanxana,mahowsavAya,T
4353,su,sUkRmA,T
4354,pipAsA,vyAkulaH,T
4355,a,kAryaM,T
4356,a,pakRaH,B
4357,pAliwa,paSUnAm,T
4358,na,xqSyawAm,T
4359,nAnA,viXam,A
4360,sWira,buxZXiH,B
4361,manwri,praBqwiBiH,B
4362,asmaw,piwarO,T
4363,a,vyAhawaM,T
4364,yuxXa,SONda,T
4365,vyAsa,sahiwAH,T
4366,nq,loke,T
4367,maxIya,pAxayoH,T
4368,buxXi,mUlaM,B
4369,mahaw,mUlyAni,B
4370,xaNda,pAruRyAw,T
4371,an,AmayaH,B
4372,wax,sammuKe,T
4373,ewax,yonIni,B
4374,parama,xuScarO,T
4375,iwi,Axini,B
4376,amAwya,AxiBi,B
4377,SAswra,xURakAn,T
4378,anu,rUpA,A
4379,evaM,viXeRu,B
4380,suKa,uxayA,B
4381,sa,nAWaH,B
4382,pracCanna,rUpam,T
4383,SAnwi,paraH,B
4384,mqwyu,rAt,T
4385,gqha,Caxim,T
4386,vigawa,BikRuke,B
4387,sa,samAxaram,B
4388,paFcawriMSaw,varRIyaH,T
4389,sa,pOraH,B
4390,jIviwa,kAmyayA,B
4391,aXi,Awma,A
4392,na,vaFciwA,T
4393,uxgawa,romaharRam,B
4394,yawa,AhAraH,B
4395,nir,Xanasya,B
4396,niS,Sulkam,A
4397,cawus,pAxAH,B
4398,xur,AsiwAw,T
4399,na,prawyUham,T
4400,xguxa,saMjFiwam,B
4401,mahA,rujaH,B
4402,nija,grAme,T
4403,samuxra,upapluwAH,T
4404,muni,sawwamaH,T
4405,Sawru,rUpAH,B
4406,vaMSa,manvanwarasya,D
4407,vi,nASakaH,T
4408,maXu,sarpiH,D
4409,Axiwya,varNam,B
4410,xur,avasare,T
4411,Suci,karmaNA,B
4412,kqcCra,annaH,B
4413,yuXiRTira,purogamAH,B
4414,yaw,SraxXaH,B
4415,nUpura,rAjiwam,T
4416,yajFa,pAvakam,T
4417,prawi,locanAByAm,T
4418,praSAnwa,Awma,B
4419,miWyA,vqwwiRu,B
4420,kali,jAH,T
4421,nir,rogaH,B
4422,vi,mAwA,T
4423,hiwa,ahiwaM,D
4424,vara,yAcanAya,T
4425,siMha,avalokanam,T
4426,SrIsaxAnanxaJA,mahoxayaH,T
4427,sapwan,qRiBiH,T
4428,an,ekawA,T
4429,sAXu,karmaNAm,B
4430,rAXA,xevyAH,T
4431,Agamana,samananwaram,T
4432,maxya,niwyAH,B
4433,pakva,vatikAm,T
4434,su,ninxiwaH,T
4435,praWama,buBukRAyAm,T
4436,manwra,SuxXiH,T
4437,ArAXya,xevaH,T
4438,puruRAwman,AxO,B
4439,buxXi,sAhAyyaM,T
4440,sa,saMSayam,B
4441,sa,Atopam,B
4442,inxra,AxayaH,B
4443,evam,viXAH,B
4444,Cinna,jyaH,B
4445,gawa,cEwanya,B
4446,klAnwa,manAH,B
4447,aBirUpa,pawiH,B
4448,vixiwa,AwmanAm,B
4449,arNava,sWam,T
4450,labXa,avasara,B
4451,sam,preriwA,T
4452,kawipaya,kalABiH,T
4453,a,SuBena,T
4454,BayaMkara,rUpam,T
4455,sa,vEBavena,B
4456,sa,anujaH,B
4457,para,arXyAni,B
4458,bahu,vAram,T
4459,saMskqwa,sammelanasya,T
4460,saha,uxaraH,B
4461,mawi,pUrveNa,B
4462,puwra,pOwre,D
4463,carman,avaSeRA,B
4464,niSciwa,kAryakramAw,T
4465,buxXi,AKyAni,B
4466,sneha,agniH,T
4467,na,kriyaH,B
4468,sa,aBivAxanam,B
4469,nyagroXa,xevawAH,T
4470,lOha,BAram,T
4471,an,uwpawwiM,T
4472,wyakwa,vexaH,B
4473,mAwula,gqhawaH,T
4474,saMyukwa,parivArasya,T
4475,svawanwra,uxyogena,T
4476,nAnA,puRpEH,T
4477,sa,kRAraM,B
4478,agniveSa,pramuKAn,B
4479,awi,saralam,T
4480,na,prakASaH,B
4481,mahaw,kaviH,T
4482,SaraNa,gawAH,T
4483,prawi,vAcam,T
4484,pra,xarSayan,T
4485,nis,praBaH,B
4486,manaH,RaRTEH,B
4487,sa,pariSramaM,B
4488,xur,jane,T
4489,vqxXa,mahASaya,T
4490,sa,kROxraM,B
4491,yuga,mAwra,B
4492,su,muhUrwena,T
4493,kAla,kavaliwaH,T
4494,viviXa,xakRiNEH,B
4495,pari,cArakaH,T
4496,yoni,vyApaxaH,T
4497,nyAya,SrowAraH,T
4498,nir,xaya,B
4499,sa,AyAsam,B
4500,sanXyA,upAswe,T
4501,evaM,vqwwaH,B
4502,kElAsa,nilayaH,B
4503,wrayoxaSa,varRIyaH,T
4504,niyawa,sWAnam,T
4505,KZadga,haswaH,B
4506,sva,ASayaM,T
4507,Apwa,xakRiNAn,B
4508,wiryak,gaweH,B
4509,a,balAH,B
4510,hawa,viXinA,T
4511,na,vyavasAyinam,T
4512,parama,Ananxena,T
4513,UrXva,pravarRiNaH,B
4514,Gora,rUpaH,B
4515,rahasya,mArgeNa,T
4516,bala,uwkatam,T
4517,gawa,rasaM,B
4518,viparIwa,mawiH,B
4519,sa,viBramam,B
4520,kARTa,maMjURA,T
4521,na,spqSyasya,T
4522,ganXa,AxyEH,B
4523,Bavaw,pawyA,T
4524,mahaw,aparAXaH,T
4525,a,miwraH,T
4526,Rat,karmA,B
4527,waw,vilokya,T
4528,SAnwa,Awmane,T
4529,saw,mAnaM,T
4530,su,cirAw,T
4531,karkaSa,SElyA,T
4532,bahu,SAKaH,B
4533,sa,wiraskAraM,A
4534,sam,AkrAnwa,T
4535,pari,ApwiH,T
4536,sama,xarSina,B
4537,kqSa,gavaH,B
4538,xraRtu,kAmaH,B
4539,vajra,muKena,B
4540,garva,AviRtena,T
4541,jijFAsa,mAnA,B
4542,Bqwi,arWam,T
4543,vAwa,guNAH,T
4544,pqRTa,BUmikA,T
4545,ucca,paxe,T
4546,axiwi,AxiRu,B
4547,sampluwa,uxake,B
4548,sa,swrI,B
4549,paFcaxaSa,xivasAnAm,T
4550,maXura,janyA,T
4551,muxiwA,anwarAwmaBiH,B
4552,kRINa,balaM,B
4553,bAlaka,muKAw,T
4554,saMskqwa,aXyakRa,T
4555,sarva,xurgANi,T
4556,bAlaka,bAlikAnAm,T
4557,wAdana,AxinA,B
4558,mahA,ojAH,B
4559,rAjan,sammAnam,T
4560,bAbU,mahASayaH,T
4561,brAhmaNa,rUpeNa,T
4562,nava,vaXUH,T
4563,Salya,rAjena,T
4564,sWira,wimirAH,B
4565,Avqwa,xvAra,T
4566,kaWA,samApwO,T
4567,gANdIvan,XanvanA,B
4568,na,marA,B
4569,kqwa,AwmA,B
4570,na,saPalAH,T
4571,krUra,koRTaM,B
4572,kiMkarwwavya,vimUDa,T
4573,xus,pravqwwi,T
4574,paFca,uxGAwEH,T
4575,mahaw,yaSAH,B
4576,BArawa,BramaNAya,T
4577,sewu,banXaH,T
4578,cawuH,pAxam,B
4579,saha,pArWivAH,B
4580,evaM,viXim,B
4581,xolAyamAna,mAnasa,B
4582,vyAw,AnanaM,B
4583,BUwa,pUrvA,A
4584,xur,xEvam,T
4585,xqRta,pAram,B
4586,viRaNNa,cewA,B
4587,sa,xAkRiNyaH,B
4588,yAwa,AyAwam,D
4589,baxXu,kAmaH,B
4590,sam,vqwam,T
4591,vinA,AyAsam,T
4592,hqxaya,AxIni,B
4593,puruRaH,uwwamaH,T
4594,cawuH,guNaH,B
4595,SuxXa,vipreNa,T
4596,upa,sWiwaH,T
4597,pUrva,muKe,B
4598,eka,mawyena,T
4599,na,cinwyena,B
4600,na,AhAraH,T
4601,su,saMruxZXAH,T
4602,na,pihiwam,T
4603,upa,SAnwakopaH,B
4604,rukmiNi,AxiBiH,B
4605,alpa,ASrayAn,B
4606,lajjiwa,nayanayoH,T
4607,kAma,AwmA,B
4608,sva,jAmAwuH,T
4609,wri,xaSEH,B
4610,rAya,mahASaya,T
4611,kamala,muKI,B
4612,yaWA,xoRaM,A
4613,Sruwa,SIle,B
4614,su,praWiwa,T
4615,kaTina,jatilam,D
4616,maXya,kAye,A
4617,sam,upajAwAm,T
4618,ku,BAryAyAM,T
4619,waw,uxAram,T
4620,aqq,BUwikAmaM,T
4621,anya,manaska,B
4622,eka,janaH,T
4623,alpa,kAlasya,B
4624,xu,sWiwiH,T
4625,wulya,saMBavAnAM,B
4626,su,vyavasWiwam,T
4627,brahman,AxIn,B
4628,saMwoRa,mUlaH,B
4629,viSvawaH,muKAH,B
4630,akRara,saMjFakam,B
4631,prawyURa,pavana,T
4632,saMvqwa,ranXraH,B
4633,patta,rAjFAH,T
4634,pra,wiRTiwAH,T
4635,saM,xuhyAn,T
4636,qk,yajuH,D
4637,praswAva,saxqSam,T
4638,wyakwa,miwrEH,B
4639,sa,xaXi,B
4640,gANdivan,XanvanaH,B
4641,vaXa,arhaH,T
4642,hIna,parNaM,B
4643,nERaXa,nAma,B
4644,svalpa,SUlAH,B
4645,saha,Ananxam,B
4646,Sawaxru,naxI,T
4647,yAvaw,SIGram,T
4648,sUkRma,CixrA,B
4649,campA,aBiXeyAm,T
4650,Arwa,svareNa,T
4651,maXya,viwwAH,B
4652,sarva,suKeRu,T
4653,kqRNa,varNam,B
4654,xuH,sahAH,T
4655,uwpawwi,saMsargaH,T
4656,gowra,Axi,B
4657,A,maraNam,A
4658,prajA,pawi,B
4659,gawa,sawwvAH,B
4660,masjixa,girijAgqham,D
4661,kqRNa,bAlAn,T
4662,vivaxa,mAnayo,B
4663,na,lakRyeNa,T
